"src;dst;time"
"187878;68308;276026"
"90382;857;276026"
"279316;3998;276026"
"24835;2567;276026"
"108562;3648;276028"
"120438;2786;276029"
"27311;88;276030"
"3972;3994;276030"
"37851;88;276030"
"3712;88;276030"
"35711;33601;276032"
"259749;857;276035"
"359772;336594;276038"
"98378;88;276039"
"38535;53019;276040"
"65866;3650;276043"
"90959;85589;276044"
"320774;14572;276044"
"188470;88;276044"
"192536;230647;276045"
"27478;3994;276047"
"295199;702;276047"
"92274;80814;276049"
"115040;28980;276049"
"453358;5245;276050"
"367627;2567;276051"
"69459;56357;276052"
"231064;88;276053"
"166189;1988;276053"
"139244;40749;276055"
"300408;68285;276056"
"95806;27071;276057"
"200331;150800;276058"
"5383;1988;276058"
"54631;88;276059"
"390755;14572;276059"
"300408;68285;276059"
"14753;22494;276059"
"223025;891;276061"
"32646;88;276062"
"330181;12473;276064"
"136347;1988;276064"
"26830;59736;276065"
"10755;1988;276065"
"311633;1988;276067"
"85165;9191;276067"
"86368;20385;276068"
"255451;3994;276069"
"192164;47794;276069"
"388600;44216;276069"
"385191;14572;276069"
"87373;84831;276069"
"354549;21017;276071"
"10147;1988;276072"
"168427;3994;276072"
"182310;22429;276073"
"322557;88;276073"
"206910;98083;276073"
"85795;87008;276074"
"65981;65953;276074"
"228758;3998;276075"
"388347;68308;276075"
"48540;1988;276076"
"211001;1988;276077"
"33017;339194;276077"
"25100;120119;276078"
"169962;230092;276078"
"8136;20385;276080"
"192549;88;276080"
"163806;3994;276081"
"29522;85470;276081"
"452453;5226;276086"
"95342;35352;276089"
"81405;1988;276090"
"152676;224078;276090"
"190242;12253;276091"
"29403;1988;276091"
"106588;22955;276091"
"27705;50305;276093"
"18740;1988;276093"
"355172;5226;276093"
"270930;1988;276094"
"106815;91230;276095"
"388600;88;276095"
"135962;54496;276096"
"290749;3998;276097"
"103;1912;276097"
"302777;88;276098"
"177685;16801;276100"
"149796;75613;276101"
"43719;3994;276102"
"278535;88;276102"
"178677;891;276103"
"9730;1343;276103"
"64911;16801;276104"
"143534;12854;276105"
"44290;47759;276108"
"82110;65953;276111"
"178191;2287;276112"
"315371;88;276112"
"205846;88;276114"
"15834;1343;276116"
"363900;5226;276116"
"401522;88;276116"
"261977;97179;276116"
"182008;1988;276119"
"116191;891;276119"
"13034;2786;276121"
"157316;11432;276121"
"270392;68285;276123"
"356821;138379;276123"
"70370;224078;276124"
"6373;3994;276125"
"87895;243697;276127"
"164020;19913;276128"
"42168;62354;276128"
"80415;20385;276129"
"207436;65012;276132"
"32355;88;276132"
"38535;19913;276132"
"2765;2166;276134"
"414094;14572;276134"
"42166;90083;276134"
"139286;16801;276135"
"81405;5226;276136"
"282758;3998;276137"
"96428;51886;276137"
"177139;177138;276137"
"22304;28978;276138"
"125153;19913;276139"
"23912;88798;276141"
"141907;3994;276142"
"93058;146230;276142"
"6072;88;276143"
"200529;88;276145"
"276738;463;276147"
"351801;76165;276147"
"285138;14615;276150"
"444485;891;276152"
"42182;89805;276152"
"262201;128382;276152"
"355550;8208;276155"
"92522;5226;276156"
"205565;14731;276157"
"402608;14572;276158"
"24055;34049;276159"
"7040;891;276161"
"29252;5226;276162"
"46713;5226;276162"
"107674;891;276163"
"48368;200465;276165"
"322795;88;276166"
"223707;61287;276167"
"149796;3994;276167"
"254705;19913;276168"
"37720;1343;276168"
"130450;17155;276169"
"250758;88;276169"
"328423;11946;276170"
"127513;88;276170"
"36987;135110;276170"
"323999;6940;276171"
"372951;463;276172"
"195535;3994;276173"
"6072;42182;276173"
"57593;3998;276175"
"10040;346917;276175"
"373737;88;276175"
"85795;3998;276176"
"223707;19519;276177"
"50258;5226;276178"
"383668;76165;276178"
"108272;5226;276179"
"15439;5226;276179"
"44726;102006;276180"
"161849;106658;276180"
"104970;88;276181"
"122516;98083;276182"
"241548;238952;276183"
"106789;14615;276184"
"218167;88;276185"
"213694;5669;276186"
"92274;16801;276189"
"150296;47759;276191"
"81405;23956;276191"
"322484;6940;276192"
"189393;3998;276193"
"243456;19913;276193"
"118528;14572;276193"
"74304;48940;276193"
"3027;5155;276193"
"7358;5859;276194"
"36987;88;276194"
"133103;138;276197"
"28993;78619;276198"
"8008;42388;276199"
"367562;14572;276199"
"153209;71277;276201"
"64911;56968;276202"
"131851;3994;276203"
"383668;76165;276206"
"206401;88;276207"
"37607;42182;276211"
"164904;150800;276212"
"395379;65380;276214"
"255801;1988;276216"
"349775;5226;276216"
"92781;3998;276218"
"395557;19913;276218"
"25580;88;276220"
"198713;47294;276222"
"18223;19913;276222"
"50678;1852;276224"
"196786;891;276225"
"27247;20385;276225"
"167924;3604;276226"
"149670;60094;276228"
"311796;33313;276229"
"62950;14615;276230"
"15439;3994;276230"
"92781;16801;276231"
"299172;136926;276232"
"355937;35376;276233"
"23200;1988;276235"
"331462;34236;276235"
"220809;1988;276235"
"176994;95476;276236"
"214859;88;276237"
"18287;70120;276238"
"446808;5011;276240"
"196786;3994;276241"
"327504;6940;276241"
"383668;69237;276242"
"88514;19913;276242"
"178717;1343;276243"
"410030;14572;276245"
"260919;77616;276245"
"16800;1343;276246"
"181764;2786;276246"
"65000;35352;276247"
"165136;14469;276247"
"115668;88;276247"
"8742;16358;276248"
"143463;77548;276249"
"22555;56968;276249"
"245141;3994;276252"
"211376;88;276253"
"8742;14615;276255"
"118528;108035;276255"
"253033;519;276256"
"139465;3629;276256"
"348796;12965;276257"
"379585;151319;276257"
"159789;14572;276258"
"253033;3994;276259"
"183890;16801;276259"
"170786;14572;276260"
"75966;3650;276260"
"81709;88;276261"
"266420;1988;276262"
"14251;3630;276263"
"175026;891;276264"
"89207;857;276264"
"43719;88;276264"
"159139;14572;276265"
"245488;88;276266"
"253033;88;276269"
"28748;88;276269"
"204197;34049;276269"
"45395;88;276270"
"253033;88;276271"
"13163;88;276271"
"214877;66063;276273"
"156582;14615;276274"
"15439;3650;276276"
"266420;1988;276278"
"209406;79896;276278"
"349275;19913;276278"
"109457;15682;276279"
"186865;139474;276281"
"10247;88;276282"
"99029;19913;276282"
"32440;11692;276283"
"380485;22955;276284"
"55798;116893;276284"
"232850;1988;276284"
"211340;88;276285"
"158955;26153;276285"
"133864;51285;276286"
"117148;88;276287"
"57528;6940;276288"
"118381;88;276291"
"331919;14572;276292"
"424105;88;276292"
"398358;88;276294"
"114221;45391;276295"
"18287;117615;276295"
"25049;1988;276296"
"116893;5226;276297"
"117148;88;276298"
"213163;677;276300"
"228505;383;276300"
"134912;19913;276300"
"444871;88;276300"
"252562;59893;276301"
"266420;5226;276303"
"12617;12473;276305"
"99196;2567;276305"
"94517;42182;276305"
"78220;24227;276306"
"65000;96022;276307"
"136607;14615;276308"
"331789;3994;276309"
"35707;1988;276309"
"254176;5226;276309"
"441;42388;276310"
"200898;88;276310"
"41397;88;276310"
"4322;20385;276311"
"130555;1553;276311"
"30364;17460;276312"
"177690;1343;276312"
"28641;88;276313"
"301957;1988;276313"
"149796;132870;276314"
"446165;1988;276314"
"145398;1343;276315"
"101238;1988;276315"
"3947;13999;276317"
"60601;1343;276317"
"206362;42182;276317"
"387058;138;276318"
"209385;24238;276319"
"46079;3994;276319"
"449137;88;276320"
"220638;1988;276321"
"136213;92791;276321"
"188361;88;276323"
"234032;131900;276323"
"229625;1343;276325"
"188361;88;276326"
"322484;1988;276326"
"158955;26153;276326"
"45391;1988;276327"
"46079;88;276327"
"32029;1343;276327"
"38535;1343;276327"
"81405;1988;276328"
"51278;1988;276328"
"57617;1988;276328"
"25335;42182;276328"
"351831;14615;276330"
"155027;1988;276330"
"209823;14572;276330"
"280355;1988;276331"
"322484;32972;276334"
"5383;1988;276336"
"26396;1988;276338"
"163455;14872;276339"
"47419;88;276339"
"95999;1852;276339"
"6940;32972;276340"
"11588;1988;276341"
"165294;52813;276341"
"114837;1988;276341"
"273754;72833;276342"
"78220;1988;276342"
"80009;1988;276344"
"72349;1988;276345"
"10755;1988;276345"
"139465;3629;276346"
"32132;1988;276346"
"65859;230511;276347"
"12581;1988;276348"
"35506;6940;276348"
"389144;88;276348"
"386455;1988;276349"
"257073;3994;276349"
"133864;108925;276350"
"283764;42182;276350"
"283793;1988;276351"
"133012;3994;276351"
"207342;42182;276352"
"35214;1988;276352"
"305405;36840;276352"
"64911;75790;276352"
"212261;519;276352"
"153030;151526;276353"
"152975;1988;276354"
"306120;88;276354"
"393424;14572;276354"
"10091;4479;276354"
"151277;2166;276354"
"204837;47509;276355"
"158955;26153;276355"
"197283;1988;276355"
"141249;42182;276356"
"349795;30799;276357"
"455164;6940;276357"
"24007;26031;276357"
"387522;1988;276359"
"71234;19913;276359"
"11575;1988;276359"
"9155;15210;276359"
"22450;1988;276361"
"131851;13607;276361"
"232314;88;276361"
"28951;14166;276362"
"116270;42182;276362"
"93252;1553;276363"
"92419;17538;276363"
"78660;76735;276364"
"114221;12595;276364"
"546;1988;276364"
"256891;1988;276364"
"59938;14572;276365"
"142180;264700;276366"
"87780;27576;276366"
"68206;1988;276367"
"10765;88;276368"
"213165;1988;276368"
"207613;12473;276369"
"147579;167269;276369"
"99727;19913;276370"
"183904;278756;276370"
"2284;9704;276371"
"400936;88;276374"
"275176;88;276374"
"399641;88;276378"
"336673;1988;276378"
"195766;68308;276379"
"62449;1988;276379"
"45189;1988;276382"
"348850;14572;276382"
"66827;1988;276382"
"258131;3629;276384"
"424225;9682;276385"
"306553;19913;276385"
"378207;42182;276385"
"184869;42182;276385"
"28951;1988;276386"
"172178;2287;276386"
"24238;1988;276387"
"118587;13123;276390"
"29721;88;276390"
"332251;1988;276391"
"39633;1988;276392"
"75458;26153;276393"
"122490;1988;276394"
"76083;891;276394"
"99029;6940;276395"
"58994;1988;276396"
"438699;5226;276397"
"48215;42182;276397"
"183135;28980;276398"
"85762;88;276398"
"149329;1988;276399"
"312603;15538;276399"
"35344;50250;276400"
"178976;88;276400"
"209385;1988;276401"
"284278;32972;276401"
"23642;1988;276401"
"997;640;276401"
"82534;6940;276401"
"50678;27723;276402"
"407153;891;276402"
"80864;35352;276402"
"133012;1988;276403"
"67918;1988;276403"
"381586;3472;276403"
"9393;44500;276403"
"4509;1988;276404"
"25223;1988;276405"
"119698;14572;276406"
"243303;346917;276407"
"171600;56968;276407"
"289990;88;276408"
"212261;88;276408"
"314229;19913;276409"
"196901;1553;276409"
"305405;88;276409"
"44446;8756;276410"
"157916;1988;276410"
"302298;1988;276411"
"63430;3998;276412"
"19171;4942;276412"
"198640;5011;276414"
"431817;12473;276414"
"149796;42459;276415"
"107507;26153;276415"
"49498;140573;276416"
"183049;6241;276417"
"40446;1988;276418"
"113431;1988;276419"
"2497;1988;276419"
"78132;28084;276420"
"47280;1988;276421"
"118365;1988;276421"
"57719;784;276422"
"12542;299056;276422"
"75458;3998;276423"
"11521;154350;276423"
"197046;5226;276423"
"97712;49440;276424"
"55951;32972;276424"
"52232;1403;276424"
"10404;25661;276424"
"216056;28951;276425"
"34033;14615;276425"
"212819;88;276425"
"438699;5226;276426"
"13656;2567;276426"
"38833;1988;276426"
"220495;1988;276428"
"131851;1988;276428"
"332617;75797;276429"
"120251;5226;276429"
"99036;1988;276429"
"406991;42179;276429"
"358980;14572;276430"
"392833;14611;276430"
"309167;30799;276432"
"80864;50242;276432"
"242910;88;276433"
"75571;1988;276433"
"99403;1988;276434"
"212819;88;276434"
"205458;1988;276437"
"455129;463;276437"
"306747;303843;276437"
"148605;3629;276438"
"24788;24238;276438"
"158955;26153;276438"
"344118;42182;276439"
"99403;25934;276440"
"259051;2567;276440"
"55119;1988;276440"
"88951;135110;276440"
"297407;11432;276442"
"340300;1988;276443"
"71585;50250;276444"
"251706;1988;276445"
"98217;640;276446"
"259849;26153;276447"
"204328;1988;276448"
"55480;39885;276448"
"31184;1988;276448"
"103095;88;276448"
"156739;1988;276448"
"204932;1988;276450"
"18213;15210;276451"
"67204;1988;276451"
"435006;1988;276452"
"113812;6940;276452"
"29252;3998;276452"
"379814;88;276452"
"3683;63998;276452"
"64911;9107;276452"
"45587;1988;276452"
"350031;30799;276452"
"88951;6940;276453"
"20367;1988;276453"
"25357;42182;276455"
"259849;1988;276456"
"192549;1988;276456"
"157271;81751;276457"
"46811;1988;276458"
"332617;88;276458"
"217861;14572;276459"
"133138;25661;276459"
"160931;19913;276460"
"183885;857;276462"
"26611;12473;276462"
"89209;192334;276465"
"235473;6940;276465"
"2576;1852;276465"
"162950;1988;276466"
"375735;169719;276468"
"382401;88;276468"
"97010;13798;276469"
"32816;1988;276469"
"22450;15210;276471"
"182700;2671;276471"
"86523;15210;276472"
"158955;26153;276472"
"45185;88;276472"
"28993;1988;276472"
"385559;335266;276473"
"118199;1988;276473"
"235473;32972;276474"
"196377;1988;276474"
"127339;27605;276475"
"364666;3994;276475"
"33974;4528;276476"
"85796;88;276476"
"132947;28952;276476"
"80101;135337;276477"
"403773;88;276477"
"441639;1988;276479"
"133586;88;276480"
"304266;1988;276480"
"11339;9107;276480"
"412601;1988;276481"
"173549;14572;276482"
"222061;135337;276484"
"133800;17533;276486"
"21401;1988;276486"
"142106;5226;276486"
"24194;1988;276487"
"11332;9107;276487"
"268877;12473;276487"
"148624;3998;276487"
"404797;42182;276488"
"64911;9704;276488"
"88951;50227;276488"
"436516;1988;276489"
"84443;1988;276489"
"34236;8756;276489"
"25138;3629;276490"
"413709;153606;276490"
"330142;15210;276491"
"399659;1988;276491"
"48313;27484;276493"
"341671;88;276493"
"84827;1988;276494"
"11953;84647;276494"
"375735;186924;276495"
"94247;1988;276496"
"4921;1988;276496"
"197950;6373;276497"
"81405;3972;276498"
"143851;230511;276499"
"221927;1988;276501"
"22539;278756;276501"
"88020;22494;276501"
"292918;1988;276502"
"81405;14469;276503"
"195029;42182;276503"
"294174;9107;276504"
"50347;108035;276505"
"28253;89805;276505"
"81405;640;276506"
"429391;165058;276506"
"33349;1988;276506"
"145358;3994;276506"
"44860;5816;276507"
"64260;14572;276507"
"111235;7634;276508"
"77548;640;276509"
"385953;1988;276509"
"7501;44183;276509"
"81405;6373;276510"
"259849;3994;276511"
"121061;1988;276512"
"132947;11432;276513"
"206362;103451;276516"
"53180;19913;276516"
"60850;165029;276517"
"331831;19913;276519"
"7480;1988;276520"
"185374;1988;276521"
"86909;88;276522"
"253179;3994;276522"
"455476;1988;276522"
"17178;3994;276523"
"107657;88;276523"
"336920;30799;276524"
"116209;88;276524"
"36986;115109;276526"
"43719;3994;276526"
"176555;7998;276526"
"195029;1988;276528"
"96337;23716;276529"
"129750;1988;276530"
"436516;1988;276530"
"21503;5226;276530"
"223488;88;276532"
"302797;88;276532"
"24029;14615;276534"
"57991;32972;276534"
"291635;88;276534"
"163806;3994;276535"
"247514;88;276536"
"25431;12473;276536"
"45395;16801;276537"
"154594;69552;276537"
"32026;1343;276537"
"64911;3547;276537"
"414805;88;276538"
"424916;88;276538"
"334930;5280;276539"
"84831;258530;276539"
"366971;14572;276539"
"208642;1988;276539"
"107443;3994;276539"
"14000;88;276539"
"354312;223018;276540"
"114875;16633;276540"
"138528;5280;276541"
"124350;15210;276541"
"146381;88;276541"
"62846;29315;276541"
"153030;88;276542"
"61158;52920;276542"
"31387;4304;276542"
"46282;88;276542"
"89408;88;276542"
"84443;1988;276542"
"73922;88;276543"
"307200;1988;276544"
"163429;88;276544"
"83116;1988;276545"
"207706;1988;276545"
"392202;1988;276545"
"33205;88;276546"
"177608;1852;276546"
"166007;138;276547"
"32337;13809;276547"
"145137;1988;276548"
"157570;1988;276548"
"7358;4385;276548"
"81405;88;276549"
"115066;1988;276549"
"92781;6241;276549"
"341671;88;276549"
"74923;1988;276549"
"369550;76165;276549"
"27017;640;276550"
"35214;88;276552"
"149796;316389;276553"
"187642;1988;276554"
"90578;35738;276554"
"86843;88;276554"
"43719;88;276555"
"18292;24238;276555"
"192624;88;276556"
"446494;5226;276556"
"131851;3994;276557"
"16668;640;276557"
"86082;88;276558"
"432671;88;276558"
"78653;10951;276558"
"22333;128382;276559"
"139286;88;276560"
"38342;88;276560"
"364607;14572;276561"
"44512;88;276561"
"39124;88;276562"
"152602;88;276562"
"323579;88;276562"
"349775;5226;276562"
"239280;15210;276563"
"178141;88;276563"
"85795;3998;276563"
"239849;88;276563"
"331824;19913;276564"
"168820;88;276564"
"116893;5226;276564"
"9628;29874;276564"
"280493;3994;276565"
"48057;132647;276565"
"39124;108035;276566"
"268777;88;276566"
"35707;88;276566"
"39564;88;276566"
"130454;88;276567"
"27576;87780;276568"
"5657;88;276568"
"440783;88;276568"
"156686;3998;276568"
"230607;47794;276569"
"396142;1988;276570"
"141698;88;276570"
"314334;14572;276570"
"148624;135337;276570"
"3998;374730;276571"
"71388;88;276571"
